web-scraper-order,web-scraper-start-url,station-name-link,station-name-link-href,coordinates-link,coordinates-link-href,coordinates
"1625382807-265","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Hawkstowe","https://en.wikipedia.org/wiki/Hawkstowe_railway_station","37°37′18″S 145°05′51″E﻿ / ﻿37.6218°S 145.0975°E﻿ / -37.6218; 145.0975","https://geohack.toolforge.org/geohack.php?pagename=Hawkstowe_railway_station&params=37.6218_S_145.0975_E_type:railwaystation_region:AU-VIC","-37.6218"
"1625383183-405","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Berwick","https://en.wikipedia.org/wiki/Berwick_railway_station,_Melbourne","38°02′23″S 145°20′42″E﻿ / ﻿38.0397°S 145.3450°E﻿ / -38.0397; 145.3450","https://geohack.toolforge.org/geohack.php?pagename=Berwick_railway_station,_Melbourne&params=38.0397_S_145.345_E_type:railwaystation_region:AU-VIC","-38.0397"
"1625383027-348","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Croydon","https://en.wikipedia.org/wiki/Croydon_railway_station,_Melbourne","37°47′43″S 145°16′50″E﻿ / ﻿37.7954°S 145.2805°E﻿ / -37.7954; 145.2805","https://geohack.toolforge.org/geohack.php?pagename=Croydon_railway_station,_Melbourne&params=37.7954_S_145.2805_E_type:railwaystation_region:AU-VIC","145.2805"
"1625383069-363","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Clifton Hill","https://en.wikipedia.org/wiki/Clifton_Hill_railway_station","37°47′19″S 144°59′43″E﻿ / ﻿37.7887°S 144.9954°E﻿ / -37.7887; 144.9954","https://geohack.toolforge.org/geohack.php?pagename=Clifton_Hill_railway_station&params=37.7887_S_144.9954_E_type:railwaystation_region:AU-VIC","-37.7887"
"1625382258-58","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Surrey Hills","https://en.wikipedia.org/wiki/Surrey_Hills_railway_station","37°49′26″S 145°05′56″E﻿ / ﻿37.8239°S 145.0990°E﻿ / -37.8239; 145.0990","https://geohack.toolforge.org/geohack.php?pagename=Surrey_Hills_railway_station&params=37.8239_S_145.099_E_type:railwaystation_region:AU-VIC","145.099"
"1625382878-292","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Glen Iris","https://en.wikipedia.org/wiki/Glen_Iris_railway_station","37°51′33″S 145°03′29″E﻿ / ﻿37.85924°S 145.05816°E﻿ / -37.85924; 145.05816","https://geohack.toolforge.org/geohack.php?pagename=Glen_Iris_railway_station&params=37.85924_S_145.05816_E_type:railwaystation_region:AU-VIC","145.05816"
"1625382120-5","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Windsor","https://en.wikipedia.org/wiki/Windsor_railway_station,_Melbourne","37°51′22″S 144°59′31″E﻿ / ﻿37.856042°S 144.992023°E﻿ / -37.856042; 144.992023","https://geohack.toolforge.org/geohack.php?pagename=Windsor_railway_station,_Melbourne&params=37.856042_S_144.992023_E_type:railwaystation_region:AU-VIC","-37.856042"
"1625382401-112","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Ringwood East","https://en.wikipedia.org/wiki/Ringwood_East_railway_station","37°48′43″S 145°14′59″E﻿ / ﻿37.81195°S 145.24969°E﻿ / -37.81195; 145.24969","https://geohack.toolforge.org/geohack.php?pagename=Ringwood_East_railway_station&params=37.81195_S_145.24969_E_type:railwaystation_region:AU-VIC","145.24969"
"1625382491-145","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Northcote","https://en.wikipedia.org/wiki/Northcote_railway_station","37°46′11″S 144°59′41″E﻿ / ﻿37.7697°S 144.9948°E﻿ / -37.7697; 144.9948","https://geohack.toolforge.org/geohack.php?pagename=Northcote_railway_station&params=37.7697_S_144.9948_E_type:railwaystation_region:AU-VIC","-37.7697"
"1625382428-122","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Preston","https://en.wikipedia.org/wiki/Preston_railway_station,_Melbourne","37°44′19″S 145°00′02″E﻿ / ﻿37.7387°S 145.0006°E﻿ / -37.7387; 145.0006","https://geohack.toolforge.org/geohack.php?pagename=Preston_railway_station,_Melbourne&params=37.7387_S_145.0006_E_type:railwaystation_region:AU-VIC","145.0006"
"1625383235-425","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Aspendale","https://en.wikipedia.org/wiki/Aspendale_railway_station","38°01′38″S 145°06′07″E﻿ / ﻿38.0273°S 145.1020°E﻿ / -38.0273; 145.1020","https://geohack.toolforge.org/geohack.php?pagename=Aspendale_railway_station&params=38.0273_S_145.102_E_type:railwaystation_region:AU-VIC","-38.0273"
"1625382925-310","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Flagstaff","https://en.wikipedia.org/wiki/Flagstaff_railway_station","37°48′43″S 144°57′22″E﻿ / ﻿37.81194°S 144.95611°E﻿ / -37.81194; 144.95611","https://geohack.toolforge.org/geohack.php?pagename=Flagstaff_railway_station&params=37_48_43_S_144_57_22_E_type:railwaystation_region:AU-VIC","144.956111"
"1625382237-49","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Thornbury","https://en.wikipedia.org/wiki/Thornbury_railway_station,_Melbourne","37°45′19″S 144°59′54″E﻿ / ﻿37.7552°S 144.9983°E﻿ / -37.7552; 144.9983","https://geohack.toolforge.org/geohack.php?pagename=Thornbury_railway_station,_Melbourne&params=37.7552_S_144.9983_E_type:railwaystation_region:AU-VIC","-37.7552"
"1625382184-30","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Watsonia","https://en.wikipedia.org/wiki/Watsonia_railway_station","37°42′40″S 145°05′02″E﻿ / ﻿37.7110°S 145.0838°E﻿ / -37.7110; 145.0838","https://geohack.toolforge.org/geohack.php?pagename=Watsonia_railway_station&params=37.711_S_145.0838_E_type:railwaystation_region:AU-VIC","145.0838"
"1625382300-74","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Southland","https://en.wikipedia.org/wiki/Southland_railway_station","37°57′32″S 145°02′57″E﻿ / ﻿37.9589°S 145.0492°E﻿ / -37.9589; 145.0492","https://geohack.toolforge.org/geohack.php?pagename=Southland_railway_station&params=37.9589_S_145.0492_E_type:railwaystation_region:AU-VIC","145.0492"
"1625382770-251","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Holmesglen","https://en.wikipedia.org/wiki/Holmesglen_railway_station","37°52′27″S 145°05′29″E﻿ / ﻿37.87419°S 145.09141°E﻿ / -37.87419; 145.09141","https://geohack.toolforge.org/geohack.php?pagename=Holmesglen_railway_station&params=37.87419_S_145.09141_E_type:railwaystation_region:AU-VIC","-37.87419"
"1625383086-370","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Chelsea","https://en.wikipedia.org/wiki/Chelsea_railway_station,_Melbourne","38°03′07″S 145°06′57″E﻿ / ﻿38.0520°S 145.1159°E﻿ / -38.0520; 145.1159","https://geohack.toolforge.org/geohack.php?pagename=Chelsea_railway_station,_Melbourne&params=38.052_S_145.1159_E_type:railwaystation_region:AU-VIC","145.1159"
"1625382205-37","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Upper Ferntree Gully","https://en.wikipedia.org/wiki/Upper_Ferntree_Gully_railway_station","37°53′34″S 145°18′27″E﻿ / ﻿37.89265°S 145.30751°E﻿ / -37.89265; 145.30751","https://geohack.toolforge.org/geohack.php?pagename=Upper_Ferntree_Gully_railway_station&params=37.89265_S_145.30751_E_type:railwaystation_region:AU-VIC","-37.89265"
"1625383198-411","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Belgrave","https://en.wikipedia.org/wiki/Belgrave_railway_station","37°54′33″S 145°21′19″E﻿ / ﻿37.90908°S 145.35526°E﻿ / -37.90908; 145.35526","https://geohack.toolforge.org/geohack.php?pagename=Belgrave_railway_station&params=37.90908_S_145.35526_E_type:railwaystation_region:AU-VIC","-37.90908"
"1625382994-336","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Diggers Rest","https://en.wikipedia.org/wiki/Diggers_Rest_railway_station","37°37′37″S 144°43′12″E﻿ / ﻿37.627°S 144.720°E﻿ / -37.627; 144.720","https://geohack.toolforge.org/geohack.php?pagename=Diggers_Rest_railway_station&params=37.627_S_144.72_E_type:railwaystation_region:AU-VIC","144.72"
"1625382828-273","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Hampton","https://en.wikipedia.org/wiki/Hampton_railway_station,_Melbourne","37°56′18″S 145°00′05″E﻿ / ﻿37.9382°S 145.0014°E﻿ / -37.9382; 145.0014","https://geohack.toolforge.org/geohack.php?pagename=Hampton_railway_station,_Melbourne&params=37.9382_S_145.0014_E_type:railwaystation_region:AU-VIC","-37.9382"
"1625382691-221","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Laburnum","https://en.wikipedia.org/wiki/Laburnum_railway_station","37°49′15″S 145°08′27″E﻿ / ﻿37.8208°S 145.1407°E﻿ / -37.8208; 145.1407","https://geohack.toolforge.org/geohack.php?pagename=Laburnum_railway_station&params=37.8208_S_145.1407_E_type:railwaystation_region:AU-VIC","-37.8208"
"1625382839-277","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Greensborough","https://en.wikipedia.org/wiki/Greensborough_railway_station","37°42′14″S 145°06′29″E﻿ / ﻿37.7040°S 145.1081°E﻿ / -37.7040; 145.1081","https://geohack.toolforge.org/geohack.php?pagename=Greensborough_railway_station&params=37.704_S_145.1081_E_type:railwaystation_region:AU-VIC","-37.704"
"1625382866-287","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Glenbervie","https://en.wikipedia.org/wiki/Glenbervie_railway_station","37°44′50″S 144°55′15″E﻿ / ﻿37.747197°S 144.920920°E﻿ / -37.747197; 144.920920","https://geohack.toolforge.org/geohack.php?pagename=Glenbervie_railway_station&params=37.747197_S_144.92092_E_type:railwaystation","-37.747197"
"1625382791-260","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Heathmont","https://en.wikipedia.org/wiki/Heathmont_railway_station","37°49′42″S 145°14′40″E﻿ / ﻿37.82833°S 145.24451°E﻿ / -37.82833; 145.24451","https://geohack.toolforge.org/geohack.php?pagename=Heathmont_railway_station&params=37.82833_S_145.24451_E_type:railwaystation_region:AU-VIC","145.24451"
"1625382438-125","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Patterson","https://en.wikipedia.org/wiki/Patterson_railway_station","37°55′29″S 145°02′07″E﻿ / ﻿37.9248°S 145.0354°E﻿ / -37.9248; 145.0354","https://geohack.toolforge.org/geohack.php?pagename=Patterson_railway_station&params=37.9248_S_145.0354_E_type:railwaystation_region:AU-VIC","-37.9248"
"1625382861-285","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Glenferrie","https://en.wikipedia.org/wiki/Glenferrie_railway_station","37°49′18″S 145°02′12″E﻿ / ﻿37.8216°S 145.0367°E﻿ / -37.8216; 145.0367","https://geohack.toolforge.org/geohack.php?pagename=Glenferrie_railway_station&params=37.8216_S_145.0367_E_type:railwaystation_region:AU-VIC","-37.8216"
"1625382200-36","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Upwey","https://en.wikipedia.org/wiki/Upwey_railway_station,_Melbourne","37°54′13″S 145°19′53″E﻿ / ﻿37.90364°S 145.33125°E﻿ / -37.90364; 145.33125","https://geohack.toolforge.org/geohack.php?pagename=Upwey_railway_station,_Melbourne&params=37.90364_S_145.33125_E_type:railwaystation_region:AU-VIC","145.33125"
"1625382878-291","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Glen Iris","https://en.wikipedia.org/wiki/Glen_Iris_railway_station","37°51′33″S 145°03′29″E﻿ / ﻿37.85924°S 145.05816°E﻿ / -37.85924; 145.05816","https://geohack.toolforge.org/geohack.php?pagename=Glen_Iris_railway_station&params=37.85924_S_145.05816_E_type:railwaystation_region:AU-VIC","-37.85924"
"1625382501-149","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","North Richmond","https://en.wikipedia.org/wiki/North_Richmond_railway_station","37°48′37″S 144°59′33″E﻿ / ﻿37.8104°S 144.9925°E﻿ / -37.8104; 144.9925","https://geohack.toolforge.org/geohack.php?pagename=North_Richmond_railway_station&params=37.8104_S_144.9925_E_type:railwaystation_region:AU-VIC","-37.8104"
"1625382665-211","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Lynbrook","https://en.wikipedia.org/wiki/Lynbrook_railway_station","38°3′28″S 145°14′58″E﻿ / ﻿38.05778°S 145.24944°E﻿ / -38.05778; 145.24944","https://geohack.toolforge.org/geohack.php?pagename=Lynbrook_railway_station&params=38_3_28_S_145_14_58_E_region:AU-VIC_type:railwaystation","-38.057778"
"1625382279-66","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Stony Point","https://en.wikipedia.org/wiki/Stony_Point_railway_station","38°22′27″S 145°13′18″E﻿ / ﻿38.3741°S 145.2216°E﻿ / -38.3741; 145.2216","https://geohack.toolforge.org/geohack.php?pagename=Stony_Point_railway_station&params=38.3741_S_145.2216_E_type:railwaystation_region:AU-VIC","145.2216"
"1625383188-407","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Bentleigh","https://en.wikipedia.org/wiki/Bentleigh_railway_station","37°55′03″S 145°02′13″E﻿ / ﻿37.9175°S 145.0369°E﻿ / -37.9175; 145.0369","https://geohack.toolforge.org/geohack.php?pagename=Bentleigh_railway_station&params=37.9175_S_145.0369_E_type:railwaystation_region:AU-VIC","-37.9175"
"1625382565-174","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Mooroolbark","https://en.wikipedia.org/wiki/Mooroolbark_railway_station","37°47′05″S 145°18′45″E﻿ / ﻿37.7847°S 145.3125°E﻿ / -37.7847; 145.3125","https://geohack.toolforge.org/geohack.php?pagename=Mooroolbark_railway_station&params=37.7847_S_145.3125_E_type:railwaystation_region:AU-VIC","145.3125"
"1625383151-394","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Brighton Beach","https://en.wikipedia.org/wiki/Brighton_Beach_railway_station","37°55′35″S 144°59′21″E﻿ / ﻿37.92639°S 144.98917°E﻿ / -37.92639; 144.98917","https://geohack.toolforge.org/geohack.php?pagename=Brighton_Beach_railway_station&params=37_55_35_S_144_59_21_E_type:railwaystation_region:AU-VIC","144.989167"
"1625382861-286","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Glenferrie","https://en.wikipedia.org/wiki/Glenferrie_railway_station","37°49′18″S 145°02′12″E﻿ / ﻿37.8216°S 145.0367°E﻿ / -37.8216; 145.0367","https://geohack.toolforge.org/geohack.php?pagename=Glenferrie_railway_station&params=37.8216_S_145.0367_E_type:railwaystation_region:AU-VIC","145.0367"
"1625382723-233","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Jordanville","https://en.wikipedia.org/wiki/Jordanville_railway_station","37°52′25″S 145°06′43″E﻿ / ﻿37.87358°S 145.11199°E﻿ / -37.87358; 145.11199","https://geohack.toolforge.org/geohack.php?pagename=Jordanville_railway_station&params=37.87358_S_145.11199_E_type:railwaystation_region:AU-VIC","-37.87358"
"1625382189-32","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Watergardens","https://en.wikipedia.org/wiki/Watergardens_railway_station","37°42′03″S 144°46′26″E﻿ / ﻿37.7008°S 144.7738°E﻿ / -37.7008; 144.7738","https://geohack.toolforge.org/geohack.php?pagename=Watergardens_railway_station&params=37.7008_S_144.7738_E_type:railwaystation_region:AU-VIC","144.7738"
"1625383251-432","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Armadale","https://en.wikipedia.org/wiki/Armadale_railway_station,_Melbourne","37°51′23″S 145°01′09″E﻿ / ﻿37.8563°S 145.0193°E﻿ / -37.8563; 145.0193","https://geohack.toolforge.org/geohack.php?pagename=Armadale_railway_station,_Melbourne&params=37.8563_S_145.0193_E_region:AU-VIC_type:railwaystation","145.0193"
"1625382348-91","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Seaford","https://en.wikipedia.org/wiki/Seaford_railway_station,_Melbourne","38°06′14″S 145°07′41″E﻿ / ﻿38.1040°S 145.1281°E﻿ / -38.1040; 145.1281","https://geohack.toolforge.org/geohack.php?pagename=Seaford_railway_station,_Melbourne&params=38.104_S_145.1281_E_type:railwaystation_region:AU-VIC","-38.104"
"1625382242-51","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Thomastown","https://en.wikipedia.org/wiki/Thomastown_railway_station,_Melbourne","37°40′49″S 145°00′51″E﻿ / ﻿37.6803°S 145.0142°E﻿ / -37.6803; 145.0142","https://geohack.toolforge.org/geohack.php?pagename=Thomastown_railway_station,_Melbourne&params=37.6803_S_145.0142_E_type:railwaystation_region:AU-VIC","-37.6803"
"1625382485-143","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Nunawading","https://en.wikipedia.org/wiki/Nunawading_railway_station","37°49′13″S 145°10′38″E﻿ / ﻿37.8204°S 145.1771°E﻿ / -37.8204; 145.1771","https://geohack.toolforge.org/geohack.php?pagename=Nunawading_railway_station&params=37.8204_S_145.1771_E_type:railwaystation_region:AU-VIC","-37.8204"
"1625382603-187","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Middle Footscray","https://en.wikipedia.org/wiki/Middle_Footscray_railway_station","37°48′09″S 144°53′29″E﻿ / ﻿37.8025°S 144.8915°E﻿ / -37.8025; 144.8915","https://geohack.toolforge.org/geohack.php?pagename=Middle_Footscray_railway_station&params=37.8025_S_144.8915_E_type:railwaystation_region:AU-VIC","-37.8025"
"1625382120-6","https://en.wikipedia.org/wiki/List_of_railway_stations_in_Melbourne","Windsor","https://en.wikipedia.org/wiki/Windsor_railway_station,_Melbourne","37°51′22″S 144°59′31″E﻿ / ﻿37.856042°S 144.992023°E﻿ / -37.856042; 144.992023","https://geohack.toolforge.org/geohack.php?pagename=Windsor_railway_station,_Melbourne&params=37.856042_S_144.992023_E_type:railwaystation_region:AU-VIC","144.992023"
